dataset_name	hyperparameter_setting	n_hidden_layer	n_feature	n_hidden_module	n_hidden_neuron	n_training	n_testing	training_total_loss	training_root_loss	training_auxiliary_loss	training_auc	training_auc_ci	training_bac	training_bac_ci	training_f1	training_f1_ci	testing_total_loss	testing_root_loss	testing_auxiliary_loss	testing_auc	testing_auc_ci	testing_bac	testing_bac_ci	testing_f1	testing_f1_ci
tox21-mitotox-p1	rt_14_ps_20_re_0_xs_20_al_0.5_ld_0.0001	10	361	84,38,22,12,2,2,1,1,1,1	264,200,160,104,10,20,13,17,17,20	5183	1296	2.43107	0.30757	4.24699	0.88173	0.00933	0.74151	0.01235	0.61286	0.02095	2.54829	0.36194	4.3727	0.83064	0.02041	0.68816	0.0236	0.51084	0.04318
tox21-mitotox-p1	rt_14_ps_5_re_0_xs_20_al_0.1_ld_0.0001	12	361	169,61,26,13,5,3,1,1,1,1,1,1	753,432,244,144,45,36,8,10,14,17,18,20	5183	1296	0.80125	0.2791	5.22154	0.90546	0.0082	0.75319	0.01188	0.63877	0.02132	0.91703	0.37495	5.42084	0.82829	0.02121	0.69205	0.02309	0.51537	0.04225
tox21-mitotox-p1	rt_14_ps_5_re_0_xs_20_al_0.5_ld_0.0001	12	361	169,61,26,13,5,3,1,1,1,1,1,1	753,432,244,144,45,36,8,10,14,17,18,20	5183	1296	2.93365	0.33148	5.20433	0.86082	0.00965	0.68577	0.01229	0.52145	0.02448	3.02716	0.36537	5.32358	0.82892	0.02063	0.65758	0.0228	0.46154	0.0446
tox21-mitotox-p1	rt_21_ps_20_re_0_xs_20_al_0.1_ld_0.0001	9	361	90,36,13,9,8,6,2,1,1	393,229,112,82,74,63,27,17,20	5183	1296	0.6721	0.28229	3.89806	0.89668	0.00929	0.75516	0.0126	0.64172	0.02159	0.77819	0.37669	4.01502	0.83246	0.02027	0.6767	0.0231	0.49495	0.04442
tox21-mitotox-p1	rt_21_ps_20_re_0_xs_20_al_0.5_ld_0.0001	9	361	90,36,13,9,8,6,2,1,1	393,229,112,82,74,63,27,17,20	5183	1296	2.25488	0.32258	3.8646	0.86917	0.00992	0.67927	0.01201	0.51401	0.02471	2.37304	0.37571	3.99467	0.82587	0.02077	0.61373	0.0203	0.37059	0.04779
tox21-mitotox-p1	rt_21_ps_5_re_0_xs_20_al_0.1_ld_0.0001	10	361	143,41,15,4,8,8,6,1,1,1	865,368,161,53,91,94,77,12,18,20	5183	1296	0.75545	0.31499	4.40466	0.87573	0.00955	0.70762	0.01256	0.56246	0.02378	0.81093	0.36294	4.47992	0.84033	0.02022	0.66061	0.02281	0.46809	0.04601
tox21-mitotox-p1	rt_21_ps_5_re_0_xs_20_al_0.5_ld_0.0001	10	361	143,41,15,4,8,8,6,1,1,1	865,368,161,53,91,94,77,12,18,20	5183	1296	2.33344	0.26114	4.14461	0.9176	0.00789	0.74662	0.01256	0.64508	0.02136	2.55504	0.37645	4.35718	0.83049	0.02174	0.65066	0.02392	0.44865	0.04895
tox21-mitotox-p1	rt_22_ps_20_re_0_xs_20_al_0.1_ld_0.0001	7	361	63,30,12,3,2,2,1	226,183,105,33,34,38,18	5183	1296	0.65909	0.35516	3.03925	0.83876	0.01028	0.6337	0.01148	0.41558	0.02566	0.69459	0.38401	3.10575	0.80914	0.02109	0.60786	0.02005	0.35735	0.04541
tox21-mitotox-p1	rt_22_ps_20_re_0_xs_20_al_0.5_ld_0.0001	7	361	63,30,12,3,2,2,1	226,183,105,33,34,38,18	5183	1296	1.78756	0.32812	2.91888	0.86438	0.00966	0.67719	0.01242	0.50983	0.02481	1.89278	0.37581	3.03394	0.81913	0.0209	0.61884	0.02056	0.38235	0.04829
tox21-mitotox-p1	rt_22_ps_5_re_0_xs_20_al_0.1_ld_0.0001	7	361	120,41,15,6,2,2,1	610,335,155,77,35,39,19	5183	1296	0.61434	0.31548	2.98859	0.87417	0.0096	0.69475	0.01232	0.5447	0.02381	0.67772	0.36687	3.10845	0.82765	0.02154	0.63504	0.02239	0.41834	0.04918
tox21-mitotox-p1	rt_22_ps_5_re_0_xs_20_al_0.5_ld_0.0001	7	361	120,41,15,6,2,2,1	610,335,155,77,35,39,19	5183	1296	1.747	0.30981	2.87438	0.87828	0.00933	0.70664	0.01258	0.56493	0.02391	1.86753	0.35922	3.01663	0.83752	0.0208	0.64612	0.02359	0.44134	0.04899
tox21-mitotox-p1	rt_23_ps_20_re_0_xs_20_al_0.1_ld_0.0001	10	361	117,51,26,13,3,3,2,1,1,1	400,272,191,116,27,37,31,17,17,20	5183	1296	0.76436	0.32882	4.3554	0.86331	0.00992	0.67892	0.01211	0.50774	0.02374	0.80778	0.3636	4.44184	0.83223	0.01976	0.6464	0.02279	0.43799	0.04573
tox21-mitotox-p1	rt_23_ps_20_re_0_xs_20_al_0.5_ld_0.0001	10	361	117,51,26,13,3,3,2,1,1,1	400,272,191,116,27,37,31,17,17,20	5183	1296	2.38144	0.2994	4.16408	0.88873	0.00857	0.75097	0.01236	0.62478	0.02013	2.51995	0.35813	4.32364	0.84007	0.02043	0.70369	0.02326	0.5381	0.04197
tox21-mitotox-p1	rt_23_ps_5_re_0_xs_20_al_0.1_ld_0.0001	12	361	225,77,30,14,6,4,2,1,1,1,1,1	1071,567,286,158,62,54,26,10,14,17,18,20	5183	1296	0.85076	0.3202	5.30567	0.87192	0.00936	0.71722	0.01213	0.57143	0.02173	0.88976	0.35012	5.39637	0.84159	0.02069	0.69223	0.02228	0.52369	0.04223
tox21-mitotox-p1	rt_23_ps_5_re_0_xs_20_al_0.5_ld_0.0001	12	361	225,77,30,14,6,4,2,1,1,1,1,1	1071,567,286,158,62,54,26,10,14,17,18,20	5183	1296	2.86159	0.31292	5.09735	0.87605	0.00926	0.72028	0.01236	0.58291	0.0222	2.98879	0.35774	5.2621	0.83269	0.02078	0.67812	0.02275	0.49873	0.04252
tox21-mitotox-p1	rt_24_ps_20_re_0_xs_20_al_0.1_ld_0.0001	9	361	83,38,17,10,8,6,1,1,1	329,249,152,89,72,65,9,17,20	5183	1296	0.74729	0.34279	4.04493	0.85204	0.01017	0.65306	0.01174	0.45899	0.02525	0.78834	0.3776	4.10741	0.81893	0.02036	0.61136	0.02132	0.36522	0.04853
tox21-mitotox-p1	rt_24_ps_20_re_0_xs_20_al_0.5_ld_0.0001	9	361	83,38,17,10,8,6,1,1,1	329,249,152,89,72,65,9,17,20	5183	1296	2.33517	0.3428	3.98474	0.85021	0.00986	0.65494	0.01211	0.46176	0.02531	2.4094	0.37968	4.05944	0.8168	0.02063	0.6125	0.02131	0.36782	0.04724
tox21-mitotox-p1	rt_24_ps_5_re_0_xs_20_al_0.1_ld_0.0001	10	361	147,48,22,8,8,8,5,1,1,1	797,401,226,102,89,96,58,12,18,20	5183	1296	0.7705	0.32563	4.44875	0.86932	0.00981	0.6674	0.0119	0.49003	0.0251	0.82697	0.37442	4.52548	0.8318	0.02032	0.62737	0.02292	0.40115	0.05089
tox21-mitotox-p1	rt_24_ps_5_re_0_xs_20_al_0.5_ld_0.0001	10	361	147,48,22,8,8,8,5,1,1,1	797,401,226,102,89,96,58,12,18,20	5183	1296	2.44283	0.30686	4.27194	0.88223	0.00942	0.69598	0.01255	0.54796	0.024	2.55893	0.36293	4.39201	0.84146	0.02088	0.63456	0.02217	0.41714	0.04921
tox21-mitotox-p1	rt_25_ps_20_re_0_xs_20_al_0.1_ld_0.0001	10	361	134,59,31,20,9,7,2,2,2,1	494,331,236,172,66,65,22,34,36,20	5183	1296	0.74814	0.30108	4.47053	0.88959	0.00867	0.71404	0.01205	0.57708	0.02255	0.8252	0.36927	4.55926	0.82501	0.02222	0.67405	0.02337	0.49474	0.04552
tox21-mitotox-p1	rt_25_ps_20_re_0_xs_20_al_0.5_ld_0.0001	10	361	134,59,31,20,9,7,2,2,2,1	494,331,236,172,66,65,22,34,36,20	5183	1296	2.43202	0.28318	4.29768	0.90294	0.00805	0.74125	0.01224	0.61854	0.02145	2.59205	0.36976	4.44458	0.83498	0.02013	0.68362	0.02422	0.5062	0.04655
tox21-mitotox-p1	rt_25_ps_5_re_0_xs_20_al_0.1_ld_0.0001	12	361	248,83,36,16,12,10,6,2,2,2,1,1	1240,637,345,183,117,112,66,21,31,37,18,20	5183	1296	0.83807	0.30644	5.31629	0.88396	0.00917	0.71079	0.01225	0.57105	0.02285	0.90206	0.36089	5.4116	0.83564	0.02106	0.66316	0.02345	0.4734	0.04712
tox21-mitotox-p1	rt_25_ps_5_re_0_xs_20_al_0.5_ld_0.0001	12	361	248,83,36,16,12,10,6,2,2,2,1,1	1240,637,345,183,117,112,66,21,31,37,18,20	5183	1296	2.75916	0.25342	5.01147	0.92363	0.00719	0.78213	0.0119	0.69146	0.01999	2.97874	0.36618	5.22511	0.83495	0.02192	0.69432	0.02458	0.52736	0.0449
tox21-mitotox-p1	rt_26_ps_20_re_0_xs_20_al_0.1_ld_0.0001	10	361	112,54,30,14,3,3,1,1,1,1	341,296,228,123,25,39,13,17,17,20	5183	1296	0.75087	0.31145	4.39428	0.87797	0.0092	0.6984	0.01191	0.54839	0.02294	0.8165	0.366	4.50503	0.83666	0.01954	0.64924	0.0227	0.44504	0.04676
tox21-mitotox-p1	rt_26_ps_20_re_0_xs_20_al_0.5_ld_0.0001	10	361	112,54,30,14,3,3,1,1,1,1	341,296,228,123,25,39,13,17,17,20	5183	1296	2.4084	0.29231	4.23217	0.89391	0.00876	0.73789	0.01218	0.6126	0.02123	2.58801	0.37921	4.4176	0.82568	0.02077	0.66525	0.02249	0.4703	0.04349
tox21-mitotox-p1	rt_26_ps_5_re_0_xs_20_al_0.1_ld_0.0001	12	361	231,85,37,18,6,4,1,1,1,1,1,1	1018,609,350,204,61,55,8,10,14,17,18,20	5183	1296	0.79045	0.2654	5.25052	0.9104	0.00745	0.7667	0.01182	0.66584	0.01996	0.93204	0.38264	5.49407	0.83215	0.02205	0.69422	0.02389	0.523	0.04295
tox21-mitotox-p1	rt_26_ps_5_re_0_xs_20_al_0.5_ld_0.0001	12	361	231,85,37,18,6,4,1,1,1,1,1,1	1018,609,350,204,61,55,8,10,14,17,18,20	5183	1296	2.88274	0.30876	5.14796	0.88142	0.00896	0.72158	0.01189	0.58703	0.02122	3.01938	0.36154	5.31568	0.84054	0.01963	0.67197	0.02251	0.49077	0.04446
tox21-mitotox-p1	rt_31_ps_20_re_0_xs_20_al_0.1_ld_0.0001	9	361	118,52,21,11,9,7,2,1,1	470,326,184,102,89,83,27,17,20	5183	1296	0.72494	0.32563	3.99311	0.8668	0.00981	0.69454	0.01251	0.53903	0.02421	0.76954	0.36444	4.05097	0.83248	0.02068	0.64517	0.0229	0.43889	0.04837
tox21-mitotox-p1	rt_31_ps_20_re_0_xs_20_al_0.5_ld_0.0001	9	361	118,52,21,11,9,7,2,1,1	470,326,184,102,89,83,27,17,20	5183	1296	2.24833	0.3007	3.89526	0.88827	0.00909	0.70832	0.01232	0.57182	0.02361	2.37064	0.37091	3.99945	0.8333	0.02082	0.64375	0.02246	0.43526	0.04762
tox21-mitotox-p1	rt_31_ps_5_re_0_xs_20_al_0.1_ld_0.0001	10	361	205,65,26,9,9,9,6,1,1,1	1133,549,270,116,107,114,77,12,18,20	5183	1296	0.7299	0.2886	4.41299	0.89591	0.00877	0.74148	0.01206	0.62357	0.02069	0.82486	0.37136	4.53507	0.83191	0.02207	0.67869	0.02446	0.50394	0.04726
tox21-mitotox-p1	rt_31_ps_5_re_0_xs_20_al_0.5_ld_0.0001	10	361	205,65,26,9,9,9,6,1,1,1	1133,549,270,116,107,114,77,12,18,20	5183	1296	2.39107	0.28271	4.21672	0.89701	0.00925	0.74129	0.01198	0.62644	0.02056	2.56295	0.37015	4.38561	0.84148	0.02057	0.6678	0.02301	0.48276	0.04553
tox21-mitotox-p1	rt_32_ps_20_re_0_xs_20_al_0.1_ld_0.0001	10	361	167,72,35,21,10,8,3,2,2,1	630,403,267,184,83,82,40,34,36,20	5183	1296	0.74578	0.30437	4.41412	0.88611	0.00918	0.71776	0.01231	0.58085	0.0227	0.82281	0.37116	4.51649	0.83075	0.02161	0.66572	0.02285	0.47872	0.04539
tox21-mitotox-p1	rt_32_ps_20_re_0_xs_20_al_0.5_ld_0.0001	10	361	167,72,35,21,10,8,3,2,2,1	630,403,267,184,83,82,40,34,36,20	5183	1296	2.426	0.30223	4.24754	0.88549	0.00928	0.71613	0.01232	0.58081	0.02278	2.54696	0.36323	4.36745	0.83367	0.0201	0.67036	0.02404	0.48806	0.04764
tox21-mitotox-p1	rt_32_ps_5_re_0_xs_20_al_0.1_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5183	1296	0.84313	0.3085	5.34636	0.88268	0.00928	0.733	0.0129	0.60337	0.02253	0.89842	0.35425	5.44168	0.83867	0.02113	0.69782	0.02365	0.535	0.04223
tox21-mitotox-p1	rt_32_ps_5_re_0_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5183	1296	2.82632	0.29588	5.06089	0.892	0.00852	0.73032	0.01236	0.6019	0.02177	2.97186	0.35331	5.23709	0.83898	0.0202	0.68049	0.02245	0.50515	0.04392
tox21-mitotox-p1	rt_33_ps_20_re_0_xs_20_al_0.1_ld_0.0001	10	361	145,67,34,15,4,4,2,1,1,1	477,368,259,135,42,56,31,17,17,20	5183	1296	0.78128	0.34129	4.3999	0.84947	0.01016	0.66233	0.0118	0.47632	0.02495	0.82645	0.37815	4.48307	0.81767	0.02206	0.64953	0.02223	0.44687	0.04588
tox21-mitotox-p1	rt_33_ps_20_re_0_xs_20_al_0.5_ld_0.0001	10	361	145,67,34,15,4,4,2,1,1,1	477,368,259,135,42,56,31,17,17,20	5183	1296	2.42361	0.31781	4.21159	0.87227	0.00996	0.71521	0.01221	0.57216	0.02172	2.52997	0.36556	4.32883	0.82788	0.02086	0.66231	0.02333	0.46701	0.04605
tox21-mitotox-p1	rt_33_ps_5_re_0_xs_20_al_0.1_ld_0.0001	12	361	287,101,41,19,7,5,2,1,1,1,1,1	1336,744,392,218,78,73,26,10,14,17,18,20	5183	1296	0.82433	0.29263	5.31706	0.89506	0.00877	0.72544	0.01192	0.59638	0.02101	0.90536	0.36001	5.4535	0.83824	0.0197	0.66013	0.02236	0.46684	0.04547
tox21-mitotox-p1	rt_33_ps_5_re_0_xs_20_al_0.5_ld_0.0001	12	361	287,101,41,19,7,5,2,1,1,1,1,1	1336,744,392,218,78,73,26,10,14,17,18,20	5183	1296	2.82111	0.29425	5.05372	0.89103	0.00869	0.74943	0.0124	0.63249	0.0217	2.96514	0.35055	5.22916	0.84808	0.01877	0.68674	0.02333	0.51662	0.0441
tox21-mitotox-p1	rt_34_ps_20_re_0_xs_20_al_0.1_ld_0.0001	10	361	162,75,39,22,10,8,2,2,2,1	571,427,304,191,81,84,22,34,36,20	5183	1296	0.73929	0.29384	4.45446	0.89232	0.00879	0.75521	0.01213	0.63658	0.02039	0.82898	0.37466	4.5432	0.82905	0.02183	0.67898	0.02289	0.49751	0.04505
tox21-mitotox-p1	rt_34_ps_20_re_0_xs_20_al_0.5_ld_0.0001	10	361	162,75,39,22,10,8,2,2,2,1	571,427,304,191,81,84,22,34,36,20	5183	1296	2.45444	0.30111	4.30665	0.88839	0.00861	0.71281	0.01266	0.57754	0.02416	2.57616	0.37519	4.40194	0.82921	0.02163	0.65833	0.02308	0.46486	0.04727
tox21-mitotox-p1	rt_34_ps_5_re_0_xs_20_al_0.1_ld_0.0001	12	361	310,107,47,21,13,11,6,2,2,2,1,1	1505,814,451,243,133,131,66,21,31,37,18,20	5183	1296	0.83931	0.30064	5.38664	0.88849	0.00864	0.73286	0.01245	0.60136	0.02204	0.91539	0.36789	5.47504	0.83066	0.02149	0.67756	0.02197	0.49383	0.0421
tox21-mitotox-p1	rt_34_ps_5_re_0_xs_20_al_0.5_ld_0.0001	12	361	310,107,47,21,13,11,6,2,2,2,1,1	1505,814,451,243,133,131,66,21,31,37,18,20	5183	1296	2.78937	0.26895	5.04084	0.91278	0.00776	0.7548	0.0127	0.64978	0.0217	2.98228	0.3609	5.24277	0.843	0.02053	0.6893	0.02299	0.52174	0.04376
tox21-mitotox-p1	rt_41_ps_20_re_0_xs_20_al_0.1_ld_0.0001	10	361	195,88,43,23,11,9,3,2,2,1	707,499,335,203,98,101,40,34,36,20	5183	1296	0.77615	0.3246	4.51549	0.86965	0.00938	0.66991	0.0119	0.49369	0.0247	0.83293	0.3747	4.58224	0.82535	0.02005	0.61534	0.02123	0.37427	0.04832
tox21-mitotox-p1	rt_41_ps_20_re_0_xs_20_al_0.5_ld_0.0001	10	361	195,88,43,23,11,9,3,2,2,1	707,499,335,203,98,101,40,34,36,20	5183	1296	2.44815	0.29716	4.30198	0.89132	0.00894	0.72831	0.01259	0.59936	0.02238	2.56859	0.36139	4.4144	0.83854	0.02045	0.68049	0.02404	0.50515	0.04592
tox21-mitotox-p1	rt_41_ps_5_re_0_xs_20_al_0.1_ld_0.0001	12	361	366,123,51,22,14,12,7,2,2,2,1,1	1823,949,493,257,150,149,84,21,31,37,18,20	5183	1296	0.86624	0.32729	5.38954	0.86625	0.00922	0.70473	0.01244	0.55111	0.02324	0.91063	0.36376	5.46866	0.82903	0.02112	0.67718	0.02387	0.4962	0.04404
tox21-mitotox-p1	rt_41_ps_5_re_0_xs_20_al_0.5_ld_0.0001	12	361	366,123,51,22,14,12,7,2,2,2,1,1	1823,949,493,257,150,149,84,21,31,37,18,20	5183	1296	2.8012	0.27013	5.06214	0.91394	0.0077	0.74214	0.01175	0.63117	0.02129	3.00161	0.37312	5.25698	0.82962	0.02347	0.66922	0.0237	0.48663	0.04607
tox21-pr-bla-antagonist-p1	rt_11_ps_20_re_0_xs_20_al_0.1_ld_0.0001	7	361	35,14,4,1,1,1,1	158,86,35,14,19,20,20	5140	1286	0.50962	0.28097	2.28647	0.85251	0.01152	0.65181	0.01388	0.43461	0.02999	0.5377	0.30064	2.37055	0.83618	0.02393	0.60653	0.0254	0.33469	0.05827
tox21-pr-bla-antagonist-p1	rt_11_ps_20_re_0_xs_20_al_0.5_ld_0.0001	7	361	35,14,4,1,1,1,1	158,86,35,14,19,20,20	5140	1286	1.4038	0.27747	2.25266	0.86044	0.01138	0.66757	0.01437	0.46139	0.02922	1.47757	0.29943	2.35629	0.83868	0.02318	0.60508	0.02517	0.32812	0.05622
tox21-pr-bla-antagonist-p1	rt_11_ps_5_re_0_xs_20_al_0.1_ld_0.0001	7	361	58,17,4,1,1,1,1	359,157,47,15,19,20,20	5140	1286	0.43464	0.22356	2.11081	0.91602	0.00905	0.76952	0.01405	0.62838	0.02463	0.53447	0.2994	2.35067	0.85079	0.02402	0.69967	0.02938	0.48297	0.05207
tox21-pr-bla-antagonist-p1	rt_11_ps_5_re_0_xs_20_al_0.5_ld_0.0001	7	361	58,17,4,1,1,1,1	359,157,47,15,19,20,20	5140	1286	1.31829	0.24676	2.14305	0.89642	0.0104	0.7415	0.0149	0.57661	0.02522	1.44218	0.28753	2.30929	0.8526	0.02379	0.68394	0.02935	0.46711	0.05501
tox21-pr-bla-antagonist-p1	rt_12_ps_20_re_0_xs_20_al_0.1_ld_0.0001	9	361	55,22,9,8,7,5,1,1,1	252,152,80,69,57,45,9,17,20	5140	1286	0.60232	0.27847	3.23849	0.85809	0.01161	0.60016	0.01217	0.32757	0.0311	0.64174	0.31046	3.31285	0.81809	0.02739	0.5715	0.02056	0.25116	0.05593
tox21-pr-bla-antagonist-p1	rt_12_ps_20_re_0_xs_20_al_0.5_ld_0.0001	9	361	55,22,9,8,7,5,1,1,1	252,152,80,69,57,45,9,17,20	5140	1286	1.79797	0.25031	3.09533	0.89008	0.00983	0.67337	0.01369	0.48515	0.02869	1.91158	0.30019	3.22278	0.83217	0.02496	0.60396	0.02476	0.32922	0.05685
tox21-pr-bla-antagonist-p1	rt_12_ps_5_re_0_xs_20_al_0.1_ld_0.0001	10	361	85,24,11,3,7,7,5,1,1,1	529,220,117,39,73,76,58,12,18,20	5140	1286	0.62233	0.26896	3.53362	0.8693	0.01134	0.66458	0.01359	0.4632	0.02911	0.66821	0.30725	3.60963	0.82045	0.02746	0.61121	0.0258	0.344	0.05829
tox21-pr-bla-antagonist-p1	rt_12_ps_5_re_0_xs_20_al_0.5_ld_0.0001	10	361	85,24,11,3,7,7,5,1,1,1	529,220,117,39,73,76,58,12,18,20	5140	1286	1.96679	0.25745	3.41867	0.88268	0.01068	0.65321	0.01403	0.44287	0.02969	2.07598	0.30561	3.54075	0.82943	0.02493	0.62204	0.02668	0.36948	0.05853
tox21-pr-bla-antagonist-p1	rt_13_ps_20_re_0_xs_20_al_0.1_ld_0.0001	6	361	28,16,8,2,1,1	80,101,73,20,16,20	5140	1286	0.49328	0.28353	2.09753	0.84573	0.01247	0.62913	0.01245	0.3932	0.02889	0.53145	0.31686	2.14591	0.79842	0.02668	0.59248	0.02418	0.30435	0.0604
tox21-pr-bla-antagonist-p1	rt_13_ps_20_re_0_xs_20_al_0.5_ld_0.0001	6	361	28,16,8,2,1,1	80,101,73,20,16,20	5140	1286	1.31662	0.28234	2.06857	0.8439	0.0126	0.62885	0.01315	0.3944	0.03029	1.37645	0.31504	2.12282	0.80185	0.02714	0.58991	0.02324	0.29825	0.05795
tox21-pr-bla-antagonist-p1	rt_13_ps_5_re_0_xs_20_al_0.1_ld_0.0001	6	361	62,24,11,5,1,1	271,184,111,63,17,20	5140	1286	0.4651	0.25506	2.10036	0.88339	0.01059	0.64519	0.01354	0.42917	0.03007	0.51788	0.30077	2.17108	0.83593	0.02443	0.59158	0.02364	0.30172	0.0593
tox21-pr-bla-antagonist-p1	rt_13_ps_5_re_0_xs_20_al_0.5_ld_0.0001	6	361	62,24,11,5,1,1	271,184,111,63,17,20	5140	1286	1.29469	0.26697	2.05545	0.86745	0.01153	0.67332	0.01469	0.47493	0.02935	1.36156	0.30215	2.11882	0.82919	0.02465	0.61512	0.02566	0.35341	0.05885
tox21-pr-bla-antagonist-p1	rt_14_ps_20_re_0_xs_20_al_0.1_ld_0.0001	10	361	84,38,22,12,2,2,1,1,1,1	264,200,160,104,10,20,13,17,17,20	5140	1286	0.62954	0.27556	3.53983	0.86198	0.01093	0.62921	0.01302	0.39241	0.02921	0.65236	0.29471	3.5765	0.83734	0.02454	0.59114	0.02472	0.30043	0.05999
tox21-pr-bla-antagonist-p1	rt_14_ps_20_re_0_xs_20_al_0.5_ld_0.0001	10	361	84,38,22,12,2,2,1,1,1,1	264,200,160,104,10,20,13,17,17,20	5140	1286	1.96631	0.25995	3.41272	0.88011	0.01015	0.6534	0.01362	0.44221	0.02847	2.03806	0.29358	3.48896	0.83998	0.02507	0.61858	0.02679	0.36145	0.06048
tox21-pr-bla-antagonist-p1	rt_14_ps_5_re_0_xs_20_al_0.1_ld_0.0001	12	361	169,61,26,13,5,3,1,1,1,1,1,1	753,432,244,144,45,36,8,10,14,17,18,20	5140	1286	0.65944	0.23672	4.22715	0.89893	0.01017	0.73281	0.01462	0.58282	0.02631	0.72097	0.28844	4.32531	0.85591	0.02246	0.65539	0.02838	0.42909	0.05611
tox21-pr-bla-antagonist-p1	rt_14_ps_5_re_0_xs_20_al_0.5_ld_0.0001	12	361	169,61,26,13,5,3,1,1,1,1,1,1	753,432,244,144,45,36,8,10,14,17,18,20	5140	1286	2.25536	0.22547	4.05978	0.9141	0.0093	0.77899	0.01522	0.6413	0.0249	2.38889	0.28584	4.2061	0.8579	0.02306	0.69399	0.02841	0.49158	0.05107
tox21-pr-bla-antagonist-p1	rt_21_ps_20_re_0_xs_20_al_0.1_ld_0.0001	9	361	90,36,13,9,8,6,2,1,1	393,229,112,82,74,63,27,17,20	5140	1286	0.58414	0.26581	3.18335	0.87403	0.01095	0.6243	0.01338	0.3828	0.0309	0.62688	0.29936	3.27519	0.84084	0.02361	0.58389	0.02274	0.28319	0.05943
tox21-pr-bla-antagonist-p1	rt_21_ps_20_re_0_xs_20_al_0.5_ld_0.0001	9	361	90,36,13,9,8,6,2,1,1	393,229,112,82,74,63,27,17,20	5140	1286	1.79556	0.25297	3.08519	0.89014	0.01018	0.67888	0.01445	0.48282	0.02806	1.87157	0.28156	3.18002	0.86215	0.02163	0.62404	0.02796	0.36923	0.06025
tox21-pr-bla-antagonist-p1	rt_21_ps_5_re_0_xs_20_al_0.1_ld_0.0001	10	361	143,41,15,4,8,8,6,1,1,1	865,368,161,53,91,94,77,12,18,20	5140	1286	0.6209	0.26786	3.53038	0.87116	0.01093	0.64972	0.01358	0.4333	0.02974	0.65919	0.29836	3.60832	0.83529	0.02488	0.62036	0.02668	0.36735	0.06118
tox21-pr-bla-antagonist-p1	rt_21_ps_5_re_0_xs_20_al_0.5_ld_0.0001	10	361	143,41,15,4,8,8,6,1,1,1	865,368,161,53,91,94,77,12,18,20	5140	1286	1.93467	0.24862	3.37209	0.8922	0.01017	0.66899	0.01444	0.47839	0.03007	2.04428	0.29343	3.5017	0.84629	0.02397	0.60965	0.02496	0.34454	0.05936
tox21-pr-bla-antagonist-p1	rt_22_ps_20_re_0_xs_20_al_0.1_ld_0.0001	7	361	63,30,12,3,2,2,1	226,183,105,33,34,38,18	5140	1286	0.51862	0.27708	2.41537	0.85994	0.01207	0.65866	0.0143	0.44573	0.02933	0.5505	0.30243	2.48067	0.83094	0.0249	0.60463	0.02667	0.32685	0.05942
tox21-pr-bla-antagonist-p1	rt_22_ps_20_re_0_xs_20_al_0.5_ld_0.0001	7	361	63,30,12,3,2,2,1	226,183,105,33,34,38,18	5140	1286	1.42174	0.2621	2.31928	0.87757	0.01088	0.66058	0.0143	0.45472	0.02854	1.499	0.29348	2.41105	0.8455	0.02305	0.61456	0.02632	0.34884	0.05779
tox21-pr-bla-antagonist-p1	rt_22_ps_5_re_0_xs_20_al_0.1_ld_0.0001	7	361	120,41,15,6,2,2,1	610,335,155,77,35,39,19	5140	1286	0.50548	0.26373	2.41757	0.87448	0.01086	0.66611	0.01452	0.46169	0.02949	0.54017	0.29241	2.47757	0.84652	0.02545	0.62058	0.02749	0.36154	0.0596
tox21-pr-bla-antagonist-p1	rt_22_ps_5_re_0_xs_20_al_0.5_ld_0.0001	7	361	120,41,15,6,2,2,1	610,335,155,77,35,39,19	5140	1286	1.39141	0.24516	2.29251	0.89279	0.01034	0.7265	0.0145	0.56716	0.0259	1.48656	0.28864	2.39584	0.85315	0.02537	0.65695	0.02828	0.42509	0.05441
tox21-pr-bla-antagonist-p1	rt_23_ps_20_re_0_xs_20_al_0.1_ld_0.0001	10	361	117,51,26,13,3,3,2,1,1,1	400,272,191,116,27,37,31,17,17,20	5140	1286	0.59996	0.2538	3.46166	0.88595	0.01057	0.71435	0.01428	0.54054	0.02574	0.64724	0.29296	3.54272	0.84962	0.0233	0.6642	0.02902	0.43537	0.05611
tox21-pr-bla-antagonist-p1	rt_23_ps_20_re_0_xs_20_al_0.5_ld_0.0001	10	361	117,51,26,13,3,3,2,1,1,1	400,272,191,116,27,37,31,17,17,20	5140	1286	1.91267	0.24612	3.33309	0.89125	0.01019	0.70932	0.0144	0.54231	0.02738	1.996	0.28497	3.42206	0.86081	0.02197	0.64669	0.02875	0.4086	0.05845
tox21-pr-bla-antagonist-p1	rt_23_ps_5_re_0_xs_20_al_0.1_ld_0.0001	12	361	225,77,30,14,6,4,2,1,1,1,1,1	1071,567,286,158,62,54,26,10,14,17,18,20	5140	1286	0.67158	0.24701	4.24571	0.89424	0.01017	0.7253	0.01469	0.56392	0.02531	0.71284	0.27888	4.33957	0.86165	0.02367	0.64713	0.0285	0.41007	0.05639
